CLUTCH_NUMBER,DATA_EGGS_FOUND,COLOR,MALE,FEMALE,REGION,POPULATION,TEMPERATURE,TANK,ROOM,CLUTCH_ORDER,DAYS_IN_TREATMENT,DATE_EGGS_LAST_CHECKED,SAMPLE,YOLK_SAC,IMAGE,NOTES
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,21,0.021,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,22,0.019,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,23,0.022,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,24,0.019,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,25,0.022,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,26,0.021,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,27,0.019,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,28,0.020,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,29,0.019,0857,
110,25/02/2023,white,CPRE453,CPRE459,core,Pretty Patches,28.5,32,2,1,99,24/02/2023,30,0.020,0857,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,1,0.016,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,2,0.021,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,3,0.019,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,4,0.017,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,5,0.018,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,6,0.011,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,7,0.024,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,8,0.019,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,9,0.017,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,10,0.016,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,11,0.015,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,12,0.021,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,13,0.019,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,14,0.020,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,15,0.022,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,16,0.019,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,17,0.019,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,18,0.018,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,19,0.023,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,20,0.018,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,21,NA,1182,unclear
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,22,0.018,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,23,0.012,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,24,0.020,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,25,NA,1182,timestamp
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,26,0.019,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,27,0.023,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,28,0.025,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,29,0.018,1182,
111,27/02/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,1,101,26/02/2023,30,0.023,1182,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,1,0.014,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,2,0.011,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,3,0.011,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,4,0.012,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,5,0.007,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,6,0.015,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,7,0.014,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,8,0.013,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,9,0.010,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,10,0.012,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,11,0.015,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,12,0.014,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,13,0.012,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,14,0.013,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,15,0.014,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,16,0.011,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,17,0.012,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,18,0.015,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,19,0.015,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,20,0.015,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,21,0.013,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,22,0.013,1188,
112,1/03/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,4,104,28/02/2023,23,0.013,1188,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,1,0.013,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,2,0.012,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,3,0.016,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,4,0.019,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,5,0.014,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,6,0.019,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,7,0.020,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,8,0.020,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,9,0.019,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,10,0.015,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,11,0.019,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,12,0.021,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,13,0.018,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,14,0.021,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,15,0.019,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,16,0.017,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,17,0.022,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,18,0.019,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,19,0.016,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,20,0.021,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,21,0.021,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,22,0.023,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,23,0.019,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,24,0.022,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,25,0.019,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,26,0.020,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,27,0.019,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,28,0.021,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,29,0.020,1193,
116,6/03/2023,white,CVLA102,CVLA466,core,Vlassof Cay,27,149,3,1,109,5/03/2023,30,NA,1193,timestamp
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,1,NA,0833,timestamp
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,2,NA,0833,timestamp
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,3,0.014,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,4,0.012,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,5,0.014,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,6,0.013,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,7,0.014,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,8,0.015,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,9,0.012,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,10,0.013,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,11,0.012,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,12,0.013,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,13,0.012,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,14,0.015,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,15,0.012,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,16,NA,0833,blurry
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,17,0.014,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,18,0.018,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,19,0.016,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,20,0.018,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,21,0.014,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,22,0.016,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,23,0.012,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,24,0.013,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,25,0.012,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,26,0.013,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,27,0.014,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,28,0.013,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,29,0.010,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,30,0.012,0833,
117,7/03/2023,white,CVLA498,CVLA493,core,Vlassof Cay,30,264,3,1,110,6/03/2023,31,0.013,0833,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,1,0.016,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,2,0.018,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,3,0.020,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,4,0.019,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,5,0.015,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,6,0.017,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,7,0.019,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,8,0.016,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,9,0.018,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,10,0.017,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,11,0.017,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,12,0.019,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,13,0.019,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,14,0.015,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,15,0.019,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,16,0.018,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,17,0.021,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,18,0.020,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,19,0.014,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,20,0.019,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,21,0.013,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,22,0.017,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,23,0.017,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,24,0.017,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,25,0.019,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,26,0.020,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,27,0.019,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,28,0.019,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,29,0.019,1211,
120,11/03/2023,white,CPRE550,CPRE533,core,Pretty Patches,28.5,53,2,1,114,10/03/2023,30,NA,1211,unclear
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,1,0.013,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,2,0.015,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,3,0.015,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,4,0.016,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,5,0.013,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,6,0.016,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,7,0.014,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,8,0.013,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,9,0.013,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,10,0.016,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,11,0.013,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,12,0.014,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,13,0.013,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,14,0.013,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,15,0.012,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,16,0.016,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,17,0.016,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,18,0.015,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,19,0.013,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,20,0.015,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,21,0.019,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,22,0.014,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,23,0.014,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,24,0.013,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,25,0.017,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,26,0.017,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,27,0.015,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,28,0.015,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,29,0.010,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,30,0.014,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,31,0.017,1218,
122,14/03/2023,white,CARL230,CARL235,core,Arlington Reef,27,253,3,2,117,13/03/2023,32,0.022,1218,
124,18/03/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,2,120,17/03/2023,1,0.011,1228,
124,18/03/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,2,120,17/03/2023,2,0.013,1228,
124,18/03/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,2,120,17/03/2023,3,0.013,1228,
124,18/03/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,2,120,17/03/2023,4,0.015,1228,
124,18/03/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,2,120,17/03/2023,5,0.010,1228,
124,18/03/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,2,120,17/03/2023,6,0.012,1228,
124,18/03/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,2,120,17/03/2023,7,0.012,1228,
124,18/03/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,2,120,17/03/2023,8,0.013,1228,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,1,0.011,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,2,0.012,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,3,0.012,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,4,0.013,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,5,0.011,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,6,0.015,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,7,0.013,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,8,0.015,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,9,0.013,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,10,0.015,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,11,0.014,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,12,0.012,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,13,0.014,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,14,0.015,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,15,0.014,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,16,0.011,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,17,0.014,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,18,0.015,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,19,0.015,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,20,0.011,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,21,0.012,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,22,0.013,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,23,0.015,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,24,0.014,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,25,0.016,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,26,0.014,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,27,0.013,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,28,0.015,1233,
126,21/03/2023,white,CARL360,CARL249,core,Arlington Reef,30,166,3,2,90,20/03/2023,29,NA,1233,timestamp
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,1,0.014,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,2,0.018,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,3,0.016,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,4,0.016,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,5,0.018,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,6,0.013,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,7,0.020,1250,
